cds	logFC	adj.P.Val
UBC_DN10612_c0_g3_i1.p2	10.1446667878939	0.00538116302017869
UBC_DN14643_c0_g1_i1.p1	10.1419953857846	0.00300789040795636
UBC_DN13364_c0_g2_i1.p1	10.1378617740047	0.00597322174913508
UBC_DN272555_c0_g1_i2.p1	10.1308609249785	0.00427003015634906
UBC_DN1752_c1_g1_i2.p1	10.1263901839569	0.00098073214207122
UBC_DN792_c0_g1_i11.p1	10.121939188544	0.00428308685344504
UBC_DN1153_c0_g1_i8.p1	10.117062907421	0.0231669830732003
UBC_DN1285_c0_g1_i2.p1	10.1120107163503	0.00351375219302326
UBC_DN669_c0_g1_i4.p1	10.1095642603254	0.00535536791997538
UBC_DN2087_c0_g1_i1.p1	-10.1004339347761	0.00253657838813709
UBC_DN2219_c0_g1_i1.p1	-10.0909961808237	0.000555746020760867
UBC_DN3482_c1_g1_i1.p1	-10.0855039502957	0.000511372499199156
UBC_DN1106_c0_g1_i43.p2	10.0835694818054	0.00611176022109025
UBC_DN11115_c0_g1_i2.p1	10.0835328824835	0.000632661527510674
UBC_DN9607_c0_g1_i4.p1	-10.0798219138173	0.0116583546872023
UBC_DN303_c0_g1_i10.p1	10.0685513525377	0.00407231527386369
UBC_DN3710_c0_g1_i13.p1	10.0629899761709	0.00508144506152577
UBC_DN338_c0_g1_i2.p2	10.0598440857391	0.00645983675607567
UBC_DN2351_c0_g1_i13.p1	-10.0512094955038	0.0168876121102007
UBC_DN855_c0_g3_i1.p1	-10.0423978568282	0.00235787945756215
UBC_DN13920_c0_g1_i10.p1	10.0368720462461	0.0240993456542481
UBC_DN12918_c0_g1_i1.p1	10.0316099312351	0.000406549542764466
UBC_DN7069_c0_g1_i2.p1	-10.0166330801081	0.0048058634565836
UBC_DN115_c0_g3_i1.p1	10.0130826151933	0.000967509308325537
UBC_DN6925_c0_g2_i2.p2	9.97305897893103	0.00428940777111531
UBC_DN2660_c0_g1_i29.p1	9.96886990672821	0.000757519497808233
UBC_DN29461_c0_g1_i2.p1	9.96835509619706	0.00130938480865247
UBC_DN1513_c1_g1_i2.p1	-9.96277270863237	0.0225509740925317
UBC_DN1500_c1_g1_i1.p1	-9.94961093425578	0.00276060025081061
UBC_DN169544_c0_g1_i1.p1	9.94611129219469	3.65109841966027e-07
UBC_DN4632_c0_g1_i1.p1	9.93942625156384	0.0131353929549182
UBC_DN74082_c0_g1_i1.p1	-9.91897037767917	0.0032962919768627
UBC_DN3845_c0_g1_i1.p1	-9.9139834919178	0.000319049109186557
UBC_DN6850_c2_g1_i1.p1	9.91227908800123	0.000966920394041248
UBC_DN10081_c0_g1_i9.p1	9.91018396405424	0.0247507705192178
UBC_DN2219_c0_g1_i2.p1	9.90304359818045	0.0014367032237868
UBC_DN1795_c0_g1_i23.p1	9.89855628461745	0.000632024470405129
UBC_DN4456_c0_g1_i3.p1	9.89441351555075	0.00308912531138983
UBC_DN7600_c0_g1_i1.p1	9.87778240518275	2.57932685957893e-07
UBC_DN8256_c0_g1_i9.p1	-9.87627735527289	0.0013974873422814
UBC_DN4432_c0_g2_i2.p1	9.87558880428882	0.0129782047928806
UBC_DN20179_c0_g1_i2.p1	-9.87379360751398	0.00219367904215441
UBC_DN3845_c0_g1_i2.p1	9.86858521096462	0.000500700048804462
UBC_DN1837_c1_g1_i1.p1	9.86440809102429	0.000333239764931235
UBC_DN1558_c0_g1_i15.p1	9.86220214564824	0.0006070865926807
UBC_DN2366_c0_g2_i2.p1	9.85612441574681	0.00346199447243112
UBC_DN294_c0_g2_i1.p1	9.85319079402086	0.00504013357095933
UBC_DN17406_c0_g1_i1.p1	9.8514685341951	1.79084360828055e-05
UBC_DN2204_c0_g1_i1.p1	9.84560455570635	0.00106291202495582
UBC_DN3106_c0_g3_i1.p1	9.84540574153707	0.00339598221152653
UBC_DN7557_c0_g1_i23.p1	9.84285282360744	0.0210441483622383
UBC_DN2351_c0_g1_i20.p1	-9.84076523868473	0.0178723746327833
UBC_DN13920_c0_g1_i10.p2	9.83898937623207	0.00342455959468463
UBC_DN777_c0_g1_i1.p1	9.83526800979165	0.00667447205273967
UBC_DN9607_c0_g1_i2.p1	-9.8340330618173	0.00153736390473047
UBC_DN4670_c0_g1_i10.p1	9.83090263181552	0.00231589639850194
UBC_DN4317_c0_g2_i1.p1	9.81344129147192	0.00248683091443511
UBC_DN5296_c0_g1_i1.p1	9.79157581794137	0.000759615692075213
UBC_DN15426_c0_g1_i1.p1	9.79061706412179	0.000331322982381562
UBC_DN2396_c0_g2_i2.p1	9.78286995914111	0.019874321777087
UBC_DN7237_c0_g1_i8.p1	-9.77952066941138	0.00364670819894596
UBC_DN5104_c0_g1_i12.p1	-9.76896958161782	0.00822876628444183
UBC_DN1475_c0_g1_i1.p1	-9.76634980211083	0.00269303913715787
UBC_DN16024_c0_g1_i1.p1	9.75950493134624	0.00336152267172828
UBC_DN3290_c0_g1_i9.p1	-9.75693138950976	0.0401463890175147
UBC_DN8170_c0_g1_i1.p1	9.75635052005883	0.00185483952836596
UBC_DN7709_c0_g1_i3.p1	9.75523281206572	0.00111439044993789
UBC_DN10445_c0_g1_i1.p1	9.75336957586445	0.000896572250921868
UBC_DN5104_c0_g1_i9.p1	9.752626376344	0.00440926280715719
UBC_DN9612_c2_g1_i1.p1	9.75001730254755	0.00184071584433622
UBC_DN2351_c0_g1_i1.p1	-9.7497263416694	0.0285944824663691
UBC_DN7069_c0_g1_i3.p1	9.74801997902851	0.00375678789651501
UBC_DN366253_c0_g1_i1.p1	9.74452084954169	0.000939618982485236
UBC_DN4339_c1_g1_i1.p1	9.74203811171484	0.0060962031858834
UBC_DN8551_c0_g1_i5.p1	9.73932669760496	0.000977728444287707
UBC_DN6655_c0_g3_i1.p1	9.73623845855886	0.00347299584611769
UBC_DN15426_c0_g1_i15.p1	-9.7348372914963	0.00802633409094808
UBC_DN6060_c0_g1_i8.p1	9.72519290938503	0.00821510406753533
UBC_DN4765_c0_g1_i15.p1	9.71392548271887	0.000726883740400954
UBC_DN17216_c0_g2_i1.p1	9.71090831621626	0.000749140909008509
UBC_DN169795_c0_g1_i1.p1	-9.7096464812586	0.0220701504551522
UBC_DN7709_c0_g1_i1.p1	-9.70100355548232	0.00618791402101478
UBC_DN7252_c0_g2_i2.p1	-9.6804009384441	0.00137957682767566
UBC_DN9104_c0_g1_i6.p1	9.66861671073291	0.0304104109069067
UBC_DN490_c0_g1_i1.p1	9.66221506900212	0.0281865468070464
UBC_DN4844_c0_g1_i1.p1	9.65972993330672	0.000596832879522518
UBC_DN221882_c1_g1_i1.p1	-9.6596485536204	0.00730023924558157
UBC_DN1849_c0_g1_i5.p2	9.65414437823503	0.0128005960226804
UBC_DN674_c3_g2_i1.p1	9.64370949068528	0.00392154575197245
UBC_DN3854_c0_g1_i4.p1	9.63585275191698	0.000763547579177063
UBC_DN8921_c0_g1_i1.p1	9.62921358936915	0.00111246089926365
UBC_DN181_c3_g1_i1.p1	9.62448329392012	0.00351375219302326
UBC_DN556_c1_g4_i1.p1	9.60723912904786	0.000618928135542917
UBC_DN2366_c0_g3_i1.p1	-9.60627402326058	0.000653060016559927
UBC_DN6167_c0_g1_i10.p1	9.60498451416798	0.00294134637379299
UBC_DN1612_c0_g1_i1.p1	-9.60405254140644	0.00103505253346156
UBC_DN5989_c0_g1_i1.p1	9.60266235360861	0.0497308969415903
UBC_DN12263_c0_g1_i2.p1	9.59572825618193	8.68229154424665e-05
UBC_DN6167_c0_g1_i7.p1	9.59434130359686	0.0214570116402245
UBC_DN26198_c0_g1_i1.p1	-9.58950206907021	0.000898043099192709
UBC_DN1795_c0_g1_i19.p1	9.5884765746436	0.0100891711947583
UBC_DN996_c0_g1_i4.p2	9.57011680351689	0.000616191831449318
UBC_DN10976_c0_g1_i8.p1	9.56844777272208	0.00462846923616807
UBC_DN2881_c0_g1_i1.p1	9.56843701876775	0.00618589868273453
UBC_DN10033_c0_g2_i1.p1	9.56760881275132	0.0366630286161644
UBC_DN29794_c0_g1_i1.p1	9.56712096306023	0.00114600884368727
UBC_DN4975_c0_g1_i9.p1	9.56518649805008	4.64684770698654e-06
UBC_DN1547_c0_g1_i5.p1	9.56264637883585	0.0349938328249451
UBC_DN3624_c0_g1_i5.p1	9.55501132130015	0.0235939101352954
UBC_DN19077_c0_g1_i1.p1	9.54861877666944	0.00711271188472087
UBC_DN1000_c0_g1_i1.p1	9.54729106149055	0.000693440064116569
UBC_DN3346_c0_g2_i1.p1	9.54707046510193	0.000458129281214023
UBC_DN2732_c0_g1_i2.p1	-9.54449512091201	0.00158025998932997
UBC_DN8619_c0_g1_i1.p1	9.5417292318523	0.00224718881375531
UBC_DN20840_c0_g1_i1.p1	-9.54084689376848	0.000949401119376562
UBC_DN25533_c1_g1_i1.p1	-9.53927182892603	0.00182990565744983
UBC_DN6128_c0_g2_i1.p1	9.53866559969287	0.00150056837058718
UBC_DN2742_c0_g1_i6.p1	9.53659120315906	0.00175953712993493
UBC_DN7237_c0_g1_i10.p1	9.52995214912539	0.00195986908202195
UBC_DN10973_c0_g1_i3.p1	9.52222126696379	0.000976008406805655
UBC_DN2518_c0_g1_i16.p1	9.51879043154035	0.00524466997830118
UBC_DN4124_c0_g2_i1.p1	-9.51724314555663	1.81458243549726e-05
UBC_DN12067_c0_g1_i2.p1	-9.50641858671996	0.000328725460081858
UBC_DN364490_c1_g1_i1.p4	9.50396528056798	0.000775951860956007
UBC_DN169884_c1_g1_i1.p1	9.49473918864584	2.92301389443128e-06
UBC_DN82414_c0_g1_i3.p1	-9.48924509624331	0.00205273432414582
UBC_DN3394_c3_g2_i1.p1	-9.48856716256695	0.000814585616840926
UBC_DN2203_c0_g4_i1.p1	9.48828708799144	0.00547825886304655
UBC_DN5455_c0_g2_i2.p1	9.48706271814715	0.00151425528871512
UBC_DN1111_c1_g2_i1.p1	9.48533153729618	0.0153659884498345
UBC_DN169521_c0_g1_i1.p1	9.4827833135699	4.38013612894201e-05
UBC_DN5388_c0_g1_i15.p1	-9.47573720287814	0.00507408497656158
UBC_DN2937_c0_g1_i2.p1	9.47559007581087	0.00129709476037162
UBC_DN4537_c1_g1_i5.p1	-9.4659289632264	0.0123462789496192
UBC_DN7932_c0_g3_i1.p1	9.46054909818365	0.00400791836517649
UBC_DN25655_c0_g1_i3.p1	9.45740257318449	0.0158590232673488
UBC_DN13122_c0_g2_i2.p1	9.44804654680997	0.00116064702010164
UBC_DN6925_c0_g1_i11.p1	9.44798769731658	0.00157634692161894
UBC_DN23161_c0_g1_i1.p1	-9.44157477010145	0.00698733941765297
UBC_DN4283_c2_g1_i1.p1	9.43533291480922	0.00185876711092803
UBC_DN3085_c0_g1_i21.p1	-9.43289883227315	0.00859777859481993
UBC_DN11575_c0_g2_i1.p1	9.42665738162384	0.0075910475328873
UBC_DN469_c0_g1_i16.p1	-9.42438672487653	0.00686235804219802
UBC_DN2758_c0_g1_i2.p1	9.42286101810672	0.00299823126612754
UBC_DN4101_c0_g1_i9.p1	9.42136416344209	0.00342455959468463
UBC_DN4896_c0_g1_i43.p1	9.41810391634029	0.0476494437793784
UBC_DN469_c0_g1_i18.p1	9.41590688286444	0.0148817096133285
UBC_DN11967_c0_g3_i1.p1	9.40518093385963	0.00381351973543436
UBC_DN5596_c0_g1_i7.p1	-9.40468773002463	0.0125831092633453
UBC_DN2206_c2_g1_i1.p1	9.39865997715487	0.0206730265445539
UBC_DN6060_c0_g1_i4.p1	9.3973450123565	0.0102064489098157
UBC_DN3142_c3_g1_i1.p1	-9.3935538711836	2.83054171615735e-06
UBC_DN736_c0_g1_i1.p1	9.37922192777761	4.97223092752701e-05
UBC_DN855_c0_g2_i1.p1	-9.37817607863066	9.44386489479376e-05
UBC_DN5880_c0_g1_i1.p1	-9.37540713699841	0.00510183935115235
UBC_DN3928_c0_g2_i2.p1	-9.37376105850443	0.00253657838813709
UBC_DN2686_c0_g1_i4.p1	-9.37291920226631	0.0296191176098302
UBC_DN4524_c0_g1_i1.p1	-9.36336252059149	0.00186048849345289
UBC_DN4101_c0_g1_i3.p1	9.36092897052492	0.00061717777700513
UBC_DN2556_c0_g1_i1.p1	9.35620791063162	6.25858787475798e-05
UBC_DN124_c0_g1_i11.p1	9.3561185686401	0.00948899196377252
UBC_DN1299_c0_g1_i24.p1	9.35596154487443	0.0247033506262906
UBC_DN18925_c0_g1_i60.p1	9.3453310591332	0.000654804297977269
UBC_DN143_c1_g3_i1.p2	9.34511969058297	0.000319525199298179
UBC_DN3864_c0_g1_i14.p1	9.34221638027359	0.00165281519598937
UBC_DN6713_c0_g1_i1.p1	-9.34012394539887	0.000624310791471625
UBC_DN1500_c5_g1_i1.p1	9.33873312561665	0.00346545187382329
UBC_DN161_c0_g1_i7.p1	9.3387278375588	0.000176980604023645
